Date,A,AFB,AVB,BANC,BFK,BLL,BT,CIR,CNI,DEI,E,EIX,GME,HQH,KO,LEN,MMM,MSI,MYJ,NOM,OLP,PBT,PHI,PPR,PWR,REX,SNP,SSW,SWK,TLRD,VALE,WRE,ZBH
2009-01-12,12.502024,6.234253,37.857673999999996,6.077832,5.68655,9.332094,7.3403529999999995,24.464806,15.649178,8.882662,26.895753999999997,24.410207999999997,19.62785,5.353071,16.573364,7.7388449999999995,45.230984,15.975389000000002,6.896166,7.908089,3.9110410000000004,8.240273,24.708893,2.117536,18.82,7.15,30.310532000000002,4.736905999999999,27.409956,10.022642999999999,9.038369,14.75203,38.973667
2009-01-13,12.866553,6.159,39.808014,6.726134,5.635722,9.251781,6.990988000000001,24.058670000000003,15.268015,8.758208999999999,26.345072,23.813902,18.988226,5.435276999999999,16.683281,8.026155000000001,44.573273,15.33637,6.942411,8.200253,3.684742,8.290962,25.111315,2.106213,19.129998999999998,7.04,29.890303000000003,4.972963,27.232692999999998,10.307376,9.258125,15.380448999999999,38.888268
2009-01-14,12.454773,6.054806,38.651146000000004,6.1294,5.4514,8.863997,6.829175,22.617859,14.582778,7.995951,25.419449,24.012672,18.055773000000002,5.367577,16.152683,7.321784,43.614452,14.590851999999998,6.734908,8.167427,3.581431,8.065664,24.290367,2.032609,18.27,6.05,28.927469,4.689692,26.233627000000002,10.030778,8.549233000000001,14.574295000000001,38.461234999999995
2009-01-15,12.907060000000001,6.112693,39.882168,6.136767,5.4458150000000005,8.946601,6.715171000000001,23.807259,14.754088000000001,8.112625999999999,25.554192999999998,24.624269,18.364025,5.415934,16.433146,7.015936,43.717471999999994,15.726882999999999,6.604482000000001,8.357821000000001,3.6404669999999997,8.02624,25.084482,2.089228,19.959999,6.69,28.879590999999998,4.736905999999999,26.435055,10.575842,8.932034,15.190017999999998,38.622555
2009-01-16,13.170333,6.344233999999999,40.957462,6.011528,5.5296,9.003967,6.700462,24.725895,14.711259,8.509308,26.227905,25.404051000000003,19.019056,5.585183,16.615057,7.275442999999999,44.707989000000005,16.11739,6.8238389999999995,8.206824000000001,3.684742,8.048774,25.089851,2.0043,20.610001,7.22,29.61368,4.962471,26.910414000000003,10.844304,9.187238,15.716876000000001,38.470734
2009-01-20,12.52228,6.268984,37.323723,6.122033999999999,5.6245519999999996,8.473917,6.0605720000000005,22.67588,13.165187,7.4203660000000005,25.009363,24.371979,17.762929999999997,5.357906,16.251223,6.283758,42.726944,15.300865,6.954267999999999,8.200253,2.996005,7.5812729999999995,23.539173,1.9986380000000001,18.809998999999998,6.58,28.326365999999997,4.66871,25.226503,9.746044,8.43581,13.945873,36.534847
2009-01-21,13.001565,6.350021,41.832516,6.630361,5.680407,8.891528,6.428324,23.188385,13.799031,8.08929,25.472172,24.777161,18.826403,5.531989,16.406614,6.5618,42.98053,16.010887,6.829769000000001,8.18712,3.689662,7.98681,23.582098000000002,2.0722419999999997,19.01,7.1,29.863701000000002,5.093616,25.967741,9.973833,9.130526,15.177326,37.455345
2009-01-22,12.758548,6.367388,38.680813,6.055729,5.641307,8.84564,5.817855000000001,22.211723000000003,13.674833,7.840388000000001,25.179254999999998,24.394910999999997,18.749338,5.459454,16.342188,6.070591,42.837891,15.726882999999999,6.758622999999999,8.18712,3.2715,7.778409,23.072360999999997,2.083565,19.15,6.77,27.87952,5.0044379999999995,24.565826,9.876209,9.031281,14.625077,37.901356
2009-01-23,12.583033,6.3905389999999995,40.32711,6.497751999999999,5.641307,8.850230999999999,5.622945,21.708887,14.428595000000001,8.112625999999999,25.378443,24.624269,19.889862,5.449783999999999,15.993507999999999,6.339366,41.918690000000005,16.330399,6.758622999999999,8.305299,3.28134,7.851638,23.437223,2.055256,19.76,6.51,29.294512,5.565732,24.219374,9.843668,9.236858999999999,15.082107,37.312992
2009-01-26,12.765298,6.321077,39.770943,6.497751999999999,5.685993,8.870878,5.57146,22.115021,14.634170000000001,7.980396000000001,26.122456,25.587517000000002,20.467831,5.512647,16.308076999999997,7.247636999999999,42.441681,16.010887,6.782336999999999,8.384089,3.4436839999999997,7.789679,23.984524,2.049595,20.360001,6.97,29.704119,6.242433,24.589996,10.17721,9.329015,15.088454999999998,37.635639000000005
2009-01-27,12.623538,6.4252720000000005,40.77948,6.497751999999999,5.808872,8.997083,5.6376550000000005,22.820923,15.23804,7.801500999999999,26.339211,25.564592,20.321417,5.4787989999999995,16.421774,7.192029,42.782421,16.720903,6.788264999999999,8.233083,3.345293,7.829103,24.188417,2.032609,21.84,6.71,29.815819,6.509966,24.944504000000002,9.786719,9.846505,15.412189000000001,39.865691999999996
2009-01-28,12.799050999999999,6.506312,43.456573,6.600894,6.009947,9.196712,5.714883,24.339098,15.692008,8.400414,26.520819,25.79394,21.685420999999998,5.623868,16.622641,8.211519000000001,43.915572999999995,17.501921,6.883126,8.535086999999999,3.424006,7.9101300000000005,24.258173,2.089228,22.610001,7.03,30.948883000000002,6.819464,28.078682,10.307376,10.605021,16.719812,40.852612
2009-01-29,12.535778,6.477369,40.549587,5.680009,6.065801,9.219659,5.508942,22.579174,15.285145000000002,7.544817999999999,25.946701,25.182343,20.282885,5.522319,16.50515,7.414464,44.811005,16.543404000000002,6.918697,8.410347,3.010764,7.819469000000001,23.340641,2.162833,21.34,6.29,29.065772999999997,6.070819999999999,26.507571999999996,9.811126,10.200951,15.589926,35.889565000000005
2009-01-30,12.205001,6.448427,38.421257000000004,5.945223,6.032289,8.797454,5.604557,21.515499,14.989639000000002,7.233691,24.833612,24.899488,19.096117,5.565837999999999,16.190586,7.162966,42.623946999999994,15.726882999999999,6.948339,8.272473,3.0255229999999997,7.496491000000001,23.743069000000002,2.259084,21.379998999999998,5.8,28.757246000000002,5.760473,25.186208999999998,9.477582,10.002462,15.113853,34.542049
2009-02-02,12.17125,6.506312,38.858791,5.945223,5.959679,8.919064,5.464811,20.828926,14.719826000000001,7.591488000000001,25.108954999999998,25.205275,19.620142,5.556169000000001,16.008673,7.284057000000001,40.111996000000005,16.11739,6.9305520000000005,8.535086999999999,3.0402810000000002,7.309507000000001,24.118662,2.247761,20.84,6.27,28.517862,5.842144,25.073416,9.184712,9.981194,15.475665,34.627453
2009-02-03,12.292761,6.44264,38.339684000000005,5.982059,5.948506,8.937422999999999,5.641334,21.389785999999997,15.178079,7.8792800000000005,25.788519,24.89184,19.74345,5.715745,16.41798,8.001285000000001,40.92025,14.342348000000001,6.906839999999999,8.436608999999999,2.83366,7.337836,24.682057999999998,2.247761,21.26,6.6,29.150887,5.983706,26.362539,9.225388,10.456153,15.329664999999999,35.272736
2009-02-04,12.475024000000001,6.4461319999999995,37.138317,5.982059,5.965262999999999,9.132464,5.4133260000000005,21.534834,15.366520999999999,7.863724,25.665499,25.182343,20.028574,5.739922,16.069313,7.358574000000001,40.286324,13.312823000000002,7.0135570000000005,8.659831,2.6171990000000003,7.320836,25.116676000000002,2.247761,21.1,6.82,30.22011,5.782253,26.016092,8.818624,11.002001,15.145584,36.401996999999994
2009-02-05,13.042069999999999,6.399545,34.883922999999996,5.982059,6.071383999999999,9.228838,5.57146,21.815260000000002,15.674878,7.871499000000001,26.24548,25.029444,20.891676,5.764101999999999,16.179216,7.805679,40.848927,13.064318,7.037274000000001,8.646697,2.597521,7.1338479999999995,26.125423,2.174156,20.93,6.86,30.837179,6.005483,26.805674,9.013867999999999,11.576201,15.024976,36.7626
2009-02-06,13.028568,6.498539,37.486874,5.982059,5.998778,9.46059,5.821532,22.405123,16.223072,8.470419999999999,26.743443,25.442272,21.585243,5.802786,16.50515,8.662623,41.514565000000005,13.774335999999998,7.108410000000001,8.6664,2.73527,7.309507000000001,26.227369,2.178718,21.07,7.59,32.3745,6.152491,27.917545,9.998238,12.547384,16.377045000000003,38.119614
2009-02-09,12.853057000000002,6.463601000000001,37.828003,6.48302,6.082558000000001,9.593676,5.924503,22.337435,16.300161,8.664872,26.766871999999996,25.258795000000003,21.130571,5.802786,16.035204,8.113059,42.877514,14.732856,7.20327,8.699228,2.818901,7.190513,25.755195999999998,2.161608,21.16,7.67,32.305351,6.114376999999999,27.780572999999997,9.607745,12.02989,16.250084,38.129101
2009-02-10,12.326513,6.422838,34.646622,5.002239,6.032289,9.293086,5.575138,21.157709,15.460745000000001,7.778161999999999,25.577623000000003,24.119703,20.729845,5.657717,15.413649,6.855582000000001,40.476501,13.845335999999998,7.327773,8.436608999999999,2.479452,7.116852000000001,24.478165,2.167311,20.32,7.41,30.480759000000003,5.863923000000001,26.491457,8.940652,11.193399000000001,14.917067999999999,37.33197
2009-02-11,12.40077,6.481071,36.040787,5.716844999999999,6.071073999999999,9.318327,5.531007,21.312428,15.280863,7.902614,25.624493,24.188505,20.429302,5.706073,15.641053,7.144336999999999,40.64291,13.845335999999998,7.290839999999999,8.472878,2.533568,7.014858,25.095217,2.235754,20.17,7.53,29.741358,5.771362,26.870129,9.087087,11.143778,15.367754999999999,38.205013
2009-02-12,12.576282,6.469424,35.262122999999995,6.571425,6.014864,9.591381,5.144865,21.631527,15.315125,7.614821000000001,25.524897,23.943869,20.7992,5.754429,16.823507,6.790379,39.596920000000004,13.774335999999998,7.2729729999999995,8.571784,2.4646939999999997,7.094188000000001,25.256186,2.218642,19.440001000000002,7.53,29.34239,5.967372,26.475334000000004,9.168442,11.165042999999999,15.79305,38.755417
2009-02-13,12.468273,6.3879019999999995,32.822334000000005,6.401981,5.936168,9.579906,5.188998000000001,21.602518,15.306562,7.272583,26.046295,23.852131,20.228939,5.691566000000001,16.618848999999997,6.976674000000001,39.161083000000005,13.738832999999998,7.2491449999999995,8.571784,2.597521,7.116852000000001,24.714257999999997,2.178718,18.98,7.39,30.071163000000002,5.853032,25.41181,8.940652,11.413157,15.183670999999999,38.96418
2009-02-17,11.914728,6.1782699999999995,31.064784999999997,4.987504,5.531425,9.215069,4.994088,19.987656,14.342943,6.634773,24.757454,22.323145,19.281073000000003,5.5610040000000005,16.145103,6.799695,37.576263,13.135319,6.99897,8.110222,2.115406,6.204577,24.183056,2.138794,17.860001,6.75,28.012514000000003,5.297676,24.74308,8.598971,10.378176,14.377516,37.711575
2009-02-18,10.83464,6.067635,31.806376,4.987504,5.3402970000000005,9.120992999999999,4.714595,20.442131,14.304398999999998,6.611439999999999,24.622707000000002,21.841516,19.165474,5.486724,16.175428,6.427109,37.760498,12.88681,6.939404,7.9190119999999995,1.997337,5.139319,24.37085,2.036133,17.280001000000002,6.58,28.688090999999996,5.1942260000000005,24.396626,8.745408,10.434885000000001,14.466384,37.948811
2009-02-19,10.503862,6.04434,30.597593,4.987504,5.379648,9.111813,4.652076,20.529161,13.978910999999998,6.253642,24.833612,21.726843,20.521774,5.432253,16.410401999999998,5.4770129999999995,37.70443,12.88681,7.207447999999999,7.9915389999999995,1.839911,5.195982,24.392313,2.001912,17.200001,6.39,29.081732000000002,5.2051169999999995,24.017948,8.452537,10.434885000000001,14.091868,38.39481
2009-02-20,10.24734,5.892942,32.651768,4.987504,5.177281,9.187533,4.622656,19.697559,14.051716,6.518101000000001,24.118898,21.229923,20.560305,5.503329,16.236071,5.4677,37.848602,12.815809,6.969181,7.879446000000001,1.844831,4.63502,24.290367,2.019021,17.27,7.12,28.714695000000003,4.927437,23.171968,8.387455000000001,9.640927,12.295474,37.853901
2009-02-23,9.639793,5.753188,30.219390999999998,4.788594,5.1941440000000005,8.774508,4.644722,18.633865,13.409298999999999,6.004741,22.964794,20.733002,20.205816,5.046411,15.951823999999998,5.877546,36.374714000000004,12.88681,6.689228999999999,7.899228,1.7415200000000002,4.278043,24.161594,1.990505,15.91,6.55,28.448709,4.63887,22.068146,8.167806,8.5067,11.362364999999999,37.654625
2009-02-24,10.065078999999999,5.974465,33.586159,4.457076,5.452725,9.169178,4.6925300000000005,19.997320000000002,14.368642000000001,6.463654,24.048592000000003,21.268147,21.084336999999998,5.279948,16.31945,6.892842999999999,37.968761,13.703334,6.790488000000001,8.176160000000001,1.810393,4.55569,24.767912,2.036133,18.709999,6.93,29.85306,5.069,22.785225,9.038276,9.16597,11.552794,37.702068
2009-02-25,9.896314,6.259797,32.978062,4.685454,5.666339,9.162296000000001,4.493943,20.05534,13.987473999999999,6.276978,23.591639,21.19935,21.816429,5.356102,16.057938,6.8183229999999995,37.335953,13.170819,6.778574000000001,8.017914,1.6874049999999998,4.557971,24.456703,2.036133,18.139999,7.12,29.087049,4.818544999999999,22.221237,8.721002,9.109259,11.165586,36.63924
2009-02-26,9.592537,6.288908,31.079621999999997,4.302366999999999,5.896816,9.1853,4.655755,20.790247,13.918946,6.144748,23.527195000000003,20.992932999999997,20.806910000000002,5.224101999999999,15.565251000000002,6.743806,37.111671,12.851311,6.78453,8.017914,1.584095,4.5693660000000005,24.124031,2.053243,17.620001000000002,6.63,27.783772999999997,4.927437,21.633076000000003,8.485078,9.173059,10.886289,35.272736
2009-02-27,9.363017999999999,6.3354919999999995,31.457827,4.611786,5.913678,9.268111,4.703563,21.496153,13.850425,5.8491800000000005,23.439318,20.809452,20.745262,5.051489,15.481871,6.222185,36.414768,12.496303,6.760706,8.143191999999999,1.431589,5.498053,23.850382,1.9962080000000002,17.6,6.55,27.900793,5.036332,21.560564000000003,8.688460000000001,9.137615,10.886289,33.232483
2009-03-02,8.559703,6.207386,29.744766,4.317101,5.688823999999999,8.941461,4.368907,19.039998999999998,13.135207999999999,5.444714,21.312735,19.418076,20.105636999999998,4.619954,15.042239000000002,6.156983,34.316071,11.999291,6.587966000000001,7.984946000000001,1.338117,5.173297,23.281622,1.9391740000000002,16.41,6.46,25.044226000000002,4.219628,20.29661,8.354915,8.464167999999999,10.10552,32.017807
2009-03-03,8.559703,6.12004,30.768154,4.72229,5.525802,8.686121,4.383618,19.185051,13.088097,5.413602,20.668314000000002,18.989962,20.020870000000002,4.518416,14.716306,5.6726220000000005,34.540359,11.715281,6.558180999999999,8.439907,1.387312,4.888423,23.904042999999998,1.876436,16.73,6.42,26.038979,4.3013,19.945965,7.899339,8.698101,10.403862,32.416382
2009-03-04,8.984985,6.205675,32.451534,4.508646,5.50894,8.803438,4.493943,19.697559,13.726226,5.522496,20.87336,18.959385,21.038094,4.6351830000000005,15.057398999999998,6.063837,35.902122,12.247798,6.659441,8.703657000000002,1.549658,5.332825,25.433256,1.9163599999999998,18.139999,6.74,28.22529,4.911105,20.2803,8.143397,9.768529,10.689509,33.336872
2009-03-05,8.465196,6.035578,29.781855,4.493911,5.47521,8.764334,4.265936,17.9473,12.899656,4.946911,18.875654,18.454817000000002,18.078894000000002,4.320417,14.344892000000002,5.691251,34.051735,11.253772,6.522444,8.703657000000002,1.328278,5.025162,24.698154000000002,1.825104,17.719998999999998,6.07,25.709169,4.2577419999999995,19.032663,7.744772,9.307744999999999,10.003959,31.363033
2009-03-06,8.539452,5.994523,31.250185,4.412873,5.47521,8.566502,3.839342,17.628199,13.1652,5.016916,18.201942000000003,18.141376,17.246613,4.391494000000001,14.818632000000001,5.663307,33.507046,11.005266,6.552226,8.664092,1.338117,5.013768,24.944976999999998,1.775684,17.92,6.86,26.023020000000002,4.366636,19.212059,7.915610000000001,9.087991,9.902394000000001,30.992939
2009-03-09,8.397691,5.912403,31.858263,4.42024,5.396514,8.485991,3.6039809999999997,16.90296,12.854822,5.219149,18.32497,18.202536,17.647343,4.2747269999999995,14.685982000000001,5.821657,33.699287,11.076266,6.4211800000000006,8.571784,1.41683,5.093533,24.290367,1.7124720000000002,18.790001,6.91,25.060188,4.197851,18.551538,8.444403,8.875324,9.997608,30.489997999999996
2009-03-10,9.065994,6.094233,36.389336,4.177128,5.587637,8.736730999999999,3.7915339999999995,18.00532,13.695432,6.152526,20.088337,19.150507,19.427486,4.477802,14.841372,7.060506,36.438801,12.034792999999999,6.605835000000001,8.571784,1.623451,5.213177,25.084482,1.798671,20.709999,7.85,27.305021000000004,4.540865,20.630947,8.794217,9.676372,11.298884,31.733128000000004
2009-03-11,9.133503,6.1294260000000005,34.891338,4.499599,5.7619,8.824142,3.615013,18.710735,14.035984,6.370316000000001,19.853998,19.272821,19.466022,4.609801,15.155429000000002,7.023246,37.488147999999995,12.3898,6.5403150000000005,8.720771000000001,1.539819,5.34422,25.562031,1.821657,20.9,8.12,26.778391,4.4537510000000005,20.435238000000002,8.84303,9.733082000000001,11.190976,31.809040000000003
2009-03-12,9.322516,6.235004,36.960353999999995,4.499599,5.772652,9.038074,3.839342,19.795975,14.673985,6.837005,20.744471,20.434855,19.573906,4.919489,15.64185,7.9360800000000005,38.449383000000005,13.135319,6.551092,8.813475,1.913705,5.629097,25.621052,1.9193490000000002,22.219998999999998,9.29,27.624185999999998,4.791321,21.576872,11.324286,9.825237,12.064936,33.46973
2009-03-13,9.444028,6.205675,36.330009000000004,4.499599,5.806609,9.157693,3.890828,19.650627,14.385154,6.93812,21.072544,21.092316,19.774265,5.021028,15.787393,7.908137,38.449383000000005,13.312823000000002,6.688821000000001,8.813475,1.7218419999999999,5.41829,24.222611999999998,1.9595740000000001,22.18,9.17,28.198691999999998,4.791321,21.951979,11.512341000000001,9.56295,11.811142,34.617946999999994
2009-03-16,9.288765,6.393371,33.912459999999996,4.867065,5.868865,9.12319,4.085737,19.912243,14.919696,6.276978,20.709322,21.994413,18.810989000000003,5.010873999999999,15.806538,7.3026860000000005,38.024837,12.957813999999999,6.652891,8.879686,1.584095,5.543634,22.238642000000002,1.925095,21.67,9.22,28.757246000000002,4.753208,22.270007999999997,11.144403,9.534593,10.822,34.9501
2009-03-17,9.734299,6.446159,36.552479,5.17454,5.9198010000000005,9.373923,4.214451,20.241695,15.00591,6.720332000000001,20.867496,21.627458999999998,19.227127,4.995642,15.875481,7.9360800000000005,39.058170000000004,13.809833,6.5989949999999995,8.793607000000002,1.574255,5.66328,22.511507,1.9480810000000002,21.91,10.08,29.416860999999997,4.682427,23.183311,11.790341999999999,9.775616000000001,11.628932,34.731827
2009-03-18,9.808557,6.440296,37.360802,5.317026,5.942438,9.64767,4.295357,21.714523,15.217139000000001,7.1948,21.494343,21.711554,19.134651,5.026104,15.952082999999998,8.699883999999999,39.410606,14.732856,6.533126,8.541986999999999,1.515221,5.6120019999999995,22.369389,1.9480810000000002,21.42,10.95,29.523256,4.856658,24.031387,12.32998,9.81815,12.103982,35.026009
2009-03-19,9.950316,6.358178,36.196521999999995,5.317026,5.970738,9.555651,4.486587999999999,21.569183,15.096439000000002,6.455874,22.355520000000002,22.231405,19.589315,4.878874,16.155073,7.917455,38.024837,14.44885,6.581033000000001,8.541986999999999,1.549658,5.817108999999999,23.068610999999997,1.9480810000000002,21.33,11.72,29.480701,4.900215,23.436101999999998,12.043804,10.023729,11.518308,33.365337
2009-03-20,9.74105,6.3347169999999995,33.089302,5.317026,5.914141000000001,9.521148,4.346843,20.638975,14.617939000000002,5.989187,22.232495999999998,21.810932,19.150064,4.75703,16.331251,7.554181,36.791245,14.058341,6.622952000000001,8.541986999999999,1.52506,5.8797809999999995,23.301685,1.953828,20.379998999999998,11.61,28.097618,4.551754,22.30262,11.577753999999999,9.874862,10.490116,33.194511
2009-03-23,10.726628999999999,6.358178,38.198776,5.249532,5.9311169999999995,9.978916,4.486587999999999,22.276526999999998,15.704267000000002,6.7358899999999995,23.679514,22.835358,20.514072,5.107334,16.90576,9.091099,39.506744,15.300865,6.730736,8.436036,1.559497,6.101984,24.472731,2.0112919999999996,22.139999,13.5,30.906321999999996,5.079889,24.365717,12.804212,10.605021,12.292697,34.447140000000005
2009-03-24,10.659125,6.305391999999999,35.684834,5.804482,5.9028220000000005,9.946715,4.398326,21.879251,15.467173999999998,6.284756,22.988229999999998,22.254341,20.845438,5.026104,16.859795000000002,8.783719,38.689693,15.016866,6.718757000000001,8.429418,1.554577,6.027919,23.773516,2.0112919999999996,21.450001,11.58,30.432888000000002,5.150669000000001,24.088461,12.21551,10.158418,11.557348,34.409191
2009-03-25,10.773885,6.598666000000001,35.588432,5.8494779999999995,5.8632040000000005,10.07093,4.368907,22.819147,15.510275,6.214752,24.241917,21.963831,20.683607000000002,5.026104,17.139391,8.746456,39.26643,14.910363,6.8025970000000004,8.310224,1.751359,6.010828,24.302195,2.01704,21.98,12.0,32.342594,5.1942260000000005,24.626659,12.526213,10.193861,11.485764999999999,34.579997999999996
2009-03-26,11.57045,6.528282,36.915859000000005,5.684492,5.834911,10.181349,4.243869999999999,23.216429,16.458652,6.494768,24.195051,22.544846,20.198112,5.224101999999999,17.177694,9.575461,40.876503,16.152889000000002,6.886433,7.94603,1.615026,6.022218,25.410717,2.03428,23.5,12.91,34.645931,5.520908,26.029238,13.082203999999999,10.534129,11.934786,35.614365
2009-03-27,10.942648,6.698378,35.254715000000004,5.039549,5.817927,9.976614999999999,4.045284,22.683493,16.083610999999998,6.046037999999999,23.22842,22.359420999999998,21.446529,5.127642,17.273439,9.55683,40.315773,15.513874,6.898408,7.94603,1.756603,5.873664,25.916655,1.9768130000000002,22.620001000000002,11.05,33.746937,5.450128,25.246405,12.894152,9.981194,11.258003,35.908546
2009-03-30,10.389105,6.62799,33.125698,5.039549,5.642482,9.958217,3.824632,21.724216000000002,15.135239000000002,5.605181,21.963017,21.818592000000002,20.860847,4.9550279999999995,16.821495000000002,8.113059,38.970055,14.910363,6.904397,7.94603,1.373821,5.696537999999999,24.887722,1.9308419999999997,21.51,10.42,32.092564,4.63887,23.664429000000002,12.477155,9.251038000000001,10.626776,34.779282
2009-03-31,10.375603,6.651453999999999,35.566849,5.062049,5.71606,9.983516999999999,4.1078019999999995,21.821108,15.281808999999999,5.817736,22.449254999999997,22.258983999999998,21.592945,5.11241,16.832981,6.995302000000001,39.827156,15.016866,6.8924199999999995,7.94603,1.8457430000000001,5.713678,25.086687,1.994054,21.450001,10.72,34.135258,4.475529,23.745974,12.379039,9.428258999999999,11.258003,34.636936
2009-04-01,10.800886,6.737665,34.916882,5.062049,5.761335,10.087034,4.280646,23.274559,15.38095,5.864971,22.871063,22.328518,21.731665,5.041335,17.181520000000003,6.6227149999999995,40.572109000000005,15.371873,6.922358999999999,7.94603,1.7775779999999999,5.702253,26.433969,2.0802509999999996,21.459999,10.77,35.880062,4.7695419999999995,24.390181,12.313626,9.796883,11.00421,34.99754
2009-04-02,11.016902,6.714046000000001,37.584759000000005,5.572003,5.965075,10.19285,4.464523000000001,24.941177,16.419857,6.290083,23.866982,23.070223000000002,23.195852,5.102255,17.365364000000003,6.82764,41.757629,16.436897000000002,7.0002059999999995,8.071841000000001,1.9139099999999998,5.747961,26.303221,2.074505,23.059998999999998,11.35,38.869621,5.085334,25.972160000000002,13.564612,10.640464,11.694008,36.183743
2009-04-03,11.111413,6.678616000000001,40.471844,5.227034,5.885843,10.162947,4.3725830000000006,24.902428,16.807831,6.628599,23.702948000000003,22.807537,22.949251,5.066719,17.22365,7.153652,41.741627,16.188392999999998,7.066078999999999,8.071841000000001,2.092192,5.862239,26.405540000000002,2.0974909999999998,23.309998999999998,11.56,38.231277,5.161559,26.371734999999997,14.275959,10.874398,12.487924000000001,34.969074
2009-04-06,10.787386,6.654996000000001,40.086403000000004,5.287028,5.9028220000000005,9.955912,4.508654,24.33073,16.139654,6.778174000000001,23.128829999999997,22.405783,22.055323,5.021028,17.231317999999998,7.032563000000001,41.717571,16.649901999999997,7.1319490000000005,8.09833,2.0135389999999997,5.730822,26.343014,2.0687580000000003,22.809998999999998,11.06,38.518536,5.112556,25.507353,13.924373000000001,10.576663,12.42285,35.139893
2009-04-07,10.530864999999999,6.649088000000001,35.944748,5.399518,5.9198010000000005,9.707477,4.295357,22.819147,15.975842000000002,6.140507,22.707027,22.027201,22.540817,5.026104,17.089598000000002,6.641346,40.692261,16.11739,7.167877000000001,8.217523,1.814282,5.616547,26.519238,2.074505,21.33,10.87,37.587624,4.97644,24.390181,13.131262,10.243484,11.244988000000001,35.139893
2009-04-08,10.935897,6.678616000000001,36.390644,5.069548,5.9311169999999995,9.760385000000001,4.3211,23.187351,16.398305999999998,6.455401999999999,22.929645999999998,22.274441,23.380804,4.985488,17.231317999999998,6.976674000000001,41.156864,16.11739,7.125961,8.38306,1.8405,5.639404,26.877375,2.105744,21.549999,12.01,37.26313,5.139781,24.577735999999998,14.079725,10.463242999999999,11.433705,35.813652000000005
2009-04-09,11.475944,6.67271,41.945614,5.317026,5.914141000000001,9.944413,4.37994,26.414013,17.34668,7.219032,23.046804,22.266704999999998,24.9837,5.102255,17.231317999999998,7.619386,42.558662,17.39542,7.125961,8.38306,2.30718,5.616547,26.570397999999997,2.094175,21.99,12.95,38.960052000000005,5.243229,25.980318,15.494241,11.321000999999999,13.067092,36.800564
2009-04-13,11.259925,6.643186,42.210128999999995,5.774484999999999,5.822418,9.801791999999999,4.413037999999999,25.367525,17.644125,7.754358,23.134691,21.67952,24.883523999999998,5.097180000000001,17.131729,7.6566410000000005,42.73489,17.075912,7.130771000000001,8.299926,2.092192,5.542269999999999,26.80916,2.128883,21.870001000000002,12.95,39.614357,5.286787,25.947691,15.208069,11.604558,13.932592000000001,37.237076
2009-04-14,11.151914999999999,6.725853999999999,38.332993,5.774484999999999,5.907875,9.700577000000001,4.442458,24.495455,17.100964,7.17967,22.677732000000002,21.362747,24.267021,5.051489,16.932570000000002,7.246799,42.406475,16.614404999999998,7.178911,8.679016,1.9139099999999998,5.4508529999999995,25.643791,2.11153,21.66,12.5,39.412216,5.401123999999999,25.17301,14.406776999999998,11.441512,12.605058999999999,39.239388
2009-04-15,11.043908,6.702238,41.968272999999996,5.602,6.078786,9.769588,4.578526,24.815212,17.601019,7.628399000000001,22.730459,21.733608,24.582977,5.097180000000001,17.246634,8.094431,43.039272,17.288919,7.196965,8.679016,1.955859,5.399426,25.831379000000002,2.140454,22.52,12.19,40.986778,5.3902339999999995,25.466578,14.226897,11.533667999999999,14.244954000000002,39.106522
2009-04-16,11.354429,6.761286,43.094390999999995,5.871976,6.09018,9.898405,4.626334,25.164049,17.738968,7.82521,22.859343,21.795414,22.887604,5.168258,17.273439,8.196894,43.864346000000005,18.105439999999998,7.196965,8.672359,1.976834,5.319437000000001,26.047404999999998,2.1751650000000002,23.67,12.61,41.359154,5.5535760000000005,25.751987,14.848306,11.763908,14.283998,39.286827
2009-04-17,11.48269,6.867578999999999,45.505306,6.299437999999999,6.004723,9.926009,5.008797,26.704702,18.001925,8.203086,22.81834,21.68725,22.21715,5.107334,17.242801999999998,8.699883999999999,43.103367,19.73848,7.239086,8.878531,1.976834,5.365145,25.837069,2.186734,24.33,12.65,41.417664,5.880255,27.064865,15.191719,11.576838,14.14734,40.767196999999996
2009-04-20,11.08441,6.885292,39.512012,5.594501,5.970541000000001,9.670672,4.732983,24.447012,16.997505,6.872644,21.816557,21.486368,21.885786,5.066719,16.978527,7.079135000000001,41.629475,18.602448000000003,7.190945,8.838626,1.803795,5.068034,25.223118,2.163594,22.75,12.29,40.587821999999996,5.646136,25.621510999999998,14.374077,10.735016,12.780762,39.789764
2009-04-21,11.205919,6.867578999999999,42.678719,5.654495,6.0559970000000005,9.794888,4.791824,25.202804999999998,17.484625,7.187541,22.367241,21.725878,22.964661,5.046411,16.503605,7.4703479999999995,42.686844,19.773977,7.323331,8.838626,2.113167,5.050895,24.859297,2.221443,23.0,12.56,42.433701,5.853032,26.265718,15.33071,11.008428,13.893548000000001,40.055492
2009-04-22,11.313929,6.926627000000001,41.552605,5.826981,6.175635,9.822495,4.538074,25.958599,17.299263,6.99073,22.273506,21.424557,23.0109,5.041335,16.442322,7.4237779999999995,42.502583,20.093491,7.311304,8.838626,2.0030509999999997,5.010898,25.0469,2.2156599999999997,23.83,12.47,40.130344,6.114376999999999,26.844694,15.976645999999999,11.130742999999999,13.789431,40.131397
